model,pair_id,error_type,cosine_score,threshold,report_a_id,report_b_id,title_a,title_b,component_a,component_b
bge-m3_latest,pair_2812,false_positive,0.789023,0.68,syn_stale_cache_06,syn_service_worker_stale_06,Stale service worker cache persists across deployments,Post-deployment issue: cached content not invalidated by service worker,state_management,state_management
bge-m3_latest,pair_2721,false_positive,0.683016,0.68,gh_4202563980,gh_3848370593,[Unhandled Error] Cannot read properties of undefined (reading 'element'),Failed to open chat session: Cannot read properties of undefined (reading 'getTo,github_issue,github_issue
bge-m3_latest,pair_2634,false_positive,0.691655,0.68,sdk_json_parse_crash_08,sdk_rate_limit_429_03,"API send broken JSON, settings page crash when try to parse",Fired too many requests too fast — some failed,api,api
bge-m3_latest,pair_0039,false_negative,0.672573,0.68,syn_checkout_coupon_04,syn_checkout_coupon_06,Coupon breaks checkout CTA,Checkout regression: discount codes disable submit,ui_interaction,ui_interaction
bge-m3_latest,pair_1053,false_negative,0.617139,0.68,syn_geolocation_timeout_02,syn_geolocation_timeout_03,Geolocation timeout not handled: map falls back to default without notification,Map always shows New York even though I'm in LA,network_error,network_error
bge-m3_latest,pair_1331,false_negative,0.657107,0.68,syn_service_worker_stale_03,syn_service_worker_stale_06,Deployed new version but users still see old one,Post-deployment issue: cached content not invalidated by service worker,state_management,state_management
bge-m3_latest,pair_0840,false_negative,0.677588,0.68,syn_a11y_focus_trap_03,syn_a11y_focus_trap_08,Screen reader can access content behind open modal,a11y focus trap missing on modal component,css_ui,css_ui
bge-m3_latest,pair_1243,false_negative,0.658221,0.68,syn_video_autoplay_blocked_03,syn_video_autoplay_blocked_07,Black box where the hero video should be,"Video autoplay policy: play() DOMException not caught, no poster fallback",ui_interaction,ui_interaction
bge-m3_latest,pair_0796,false_negative,0.673267,0.68,syn_stale_cache_03,syn_stale_cache_08,Outdated numbers on dashboard after new release,"Service worker: skipWaiting not called, cache persists",state_management,state_management
bge-m3_latest,pair_1329,false_negative,0.616192,0.68,syn_service_worker_stale_03,syn_service_worker_stale_04,Deployed new version but users still see old one,Service workr cachinng too aggresssively after deploy,state_management,state_management
bge-m3_latest,pair_0812,false_negative,0.647868,0.68,syn_stale_cache_08,syn_stale_cache_09,"Service worker: skipWaiting not called, cache persists",Users see stale dashboard data after new deployment,state_management,state_management
bge-m3_latest,pair_1322,false_negative,0.574,0.68,syn_service_worker_stale_02,syn_service_worker_stale_03,Stale service worker cache: no versioning or cache-busting strategy,Deployed new version but users still see old one,state_management,state_management
bge-m3_latest,pair_1334,false_negative,0.614976,0.68,syn_service_worker_stale_03,syn_service_worker_stale_09,Deployed new version but users still see old one,SW serves stale content after deploy,state_management,state_management
bge-m3_latest,pair_1332,false_negative,0.595888,0.68,syn_service_worker_stale_03,syn_service_worker_stale_07,Deployed new version but users still see old one,Service worker: stale-while-revalidate without version hash causes post-deploy s,state_management,state_management
bm25_baseline,pair_2600,false_positive,0.852332,0.7,gh_3858030854,gh_3835902957,[Unhandled Error] Cannot read properties of undefined (reading 'getViewLineMinCo,[Unhandled Error] Cannot read properties of undefined (reading 'getViewLineMinCo,github_issue,github_issue
bm25_baseline,pair_0075,false_negative,0.488986,0.7,syn_login_csrf_02,syn_login_csrf_08,Session timeout causes login form to break,403 Forbidden: login form needs page reload after timeout,network_error,network_error
bm25_baseline,pair_2312,false_negative,0.628109,0.7,sdk_zindex_conflict_02,sdk_zindex_conflict_03,Z-index stacking context: dropdown (50) occluded by nav (100),Can't see the dropdown — it's behind the nav bar,table,table
bm25_baseline,pair_1336,false_negative,0.127705,0.7,syn_service_worker_stale_04,syn_service_worker_stale_06,Service workr cachinng too aggresssively after deploy,Post-deployment issue: cached content not invalidated by service worker,state_management,state_management
bm25_baseline,pair_0602,false_negative,0.199093,0.7,syn_dropdown_z_index_01,syn_dropdown_z_index_05,Action menu hidden behind sticky header,droopdown menu goes behindd the header when i scroll down,css_ui,css_ui
bm25_baseline,pair_1706,false_negative,0.569305,0.7,sdk_stack_overflow_06,sdk_stack_overflow_09,Application crashes with 'Maximum call stack' error,Stack overflow from render loop,feed,feed
bm25_baseline,pair_0647,false_negative,0.221554,0.7,syn_react_key_warning_01,syn_react_key_warning_06,All todo items re-render when adding new item,Index-based keys cause animation state loss in list,react_specific,react_specific
bm25_baseline,pair_0635,false_negative,0.531549,0.7,syn_react_key_warning_00,syn_react_key_warning_02,List re-renders completely when a single item is added,Missing key prop causes full list re-render,react_specific,react_specific
bm25_baseline,pair_0556,false_negative,0.330043,0.7,syn_cors_preflight_01,syn_cors_preflight_03,CORS blocks all API requests from new subdomain,Cross-origin requests blocked after subdomain migration,network_error,network_error
bm25_baseline,pair_1837,false_negative,0.600634,0.7,sdk_invalid_date_05,sdk_invalid_date_08,date pickr crashes when you type a bad date like 2024-13-45,"Date field no check input, crash when date is wrong format",datepicker,datepicker
bm25_baseline,pair_0161,false_negative,0.1467,0.7,syn_dark_mode_flash_02,syn_dark_mode_flash_04,Screen flickers white between pages (dark mode),Theme persistene broken o pae navigation,css_ui,css_ui
bm25_baseline,pair_0455,false_negative,0.318991,0.7,syn_form_validation_race_08,syn_form_validation_race_09,Client validation race: form sent before checks complete,Form double-submit causes 422 error on registration,state_management,state_management
bm25_baseline,pair_0315,false_negative,0.170719,0.7,syn_modal_scroll_lock_05,syn_modal_scroll_lock_09,can stilll srcoll tehh page behind poupps on iphone,Scroll lock broken on mobile Safari,css_ui,css_ui
bm25_baseline,pair_2376,false_negative,0.392628,0.7,sdk_layout_shift_05,sdk_layout_shift_07,"page jumps when a baner loads late, pushes evrything down",Layout instability: dynamic banner insertion causes ~120px CLS event,modal,modal
bm25_baseline,pair_0872,false_negative,0.535332,0.7,syn_useeffect_loop_01,syn_useeffect_loop_08,Infinite re-render on profile edit form,Profile page: useEffect → setState → re-render → loop,react_specific,react_specific
bm25_baseline,pair_2198,false_negative,0.434346,0.7,sdk_heavy_canvas_05,sdk_heavy_canvas_09,"image upload uses way too much memory, 256mb for one image",8000x8000 canvas — 256MB allocation,upload,upload
bm25_baseline,pair_0478,false_negative,0.275406,0.7,syn_image_lazy_load_02,syn_image_lazy_load_08,Lazy-loaded images never appear after rapid scrolling,ERR_INSUFFICIENT_RESOURCES on gallery fast scroll,performance,performance
bm25_baseline,pair_2322,false_negative,0.650494,0.7,sdk_zindex_conflict_03,sdk_zindex_conflict_07,Can't see the dropdown — it's behind the nav bar,CSS z-index conflict: dropdown at z-50 rendered below fixed nav at z-100,table,table
bm25_baseline,pair_1255,false_negative,0.173859,0.7,syn_video_autoplay_blocked_06,syn_video_autoplay_blocked_07,Customer-facing: hero section appears broken with black video frame,"Video autoplay policy: play() DOMException not caught, no poster fallback",ui_interaction,ui_interaction
bm25_baseline,pair_1661,false_negative,0.55786,0.7,sdk_json_parse_crash_06,sdk_json_parse_crash_09,Settings page shows error after API returns corrupted data,Malformed JSON crashes settings page,api,api
bm25_baseline,pair_2215,false_negative,0.567366,0.7,sdk_storage_quota_01,sdk_storage_quota_03,localStorage.setItem throws QuotaExceededError on large cache write,Can't save data — storage is full,cache,cache
bm25_baseline,pair_0256,false_negative,0.290738,0.7,syn_search_empty_state_02,syn_search_empty_state_09,Search results flash empty state on each keystroke,Flicker in search — empty state shows between results,state_management,state_management
bm25_baseline,pair_2004,false_negative,0.416323,0.7,sdk_rate_limit_429_03,sdk_rate_limit_429_04,Fired too many requests too fast — some failed,API chokes on rapid requests,api,api
bm25_baseline,pair_0119,false_negative,0.322952,0.7,syn_infinite_scroll_memory_02,syn_infinite_scroll_memory_07,Memory consumption grows unbounded in feed view,Feed performance degrades linearly with scroll depth,performance,performance
bm25_baseline,pair_0514,false_negative,0.237634,0.7,syn_ssr_hydration_mismatch_01,syn_ssr_hydration_mismatch_06,Next.js hydration error: server/client price mismatch,Server/client content divergence in price component,react_specific,react_specific
bm25_baseline,pair_1280,false_negative,0.317725,0.7,syn_chart_resize_overflow_02,syn_chart_resize_overflow_06,Chart.js container overflow: ResizeObserver not triggering chart update,Dashboard layout regression: chart widget overflows on viewport resize,css_ui,css_ui
bm25_baseline,pair_1830,false_negative,0.529312,0.7,sdk_invalid_date_04,sdk_invalid_date_05,Bad date input kills the page,date pickr crashes when you type a bad date like 2024-13-45,datepicker,datepicker
bm25_baseline,pair_1628,false_negative,0.690191,0.7,sdk_json_parse_crash_00,sdk_json_parse_crash_09,JSON parse crash: Expected property name or '}' in JSON at position 27 (line 1 c,Malformed JSON crashes settings page,api,api
bm25_baseline,pair_1437,false_negative,0.407307,0.7,sdk_api_500_07,sdk_api_500_08,Product API endpoint returns non-200: entire catalog unavailable,"Product page not show any item, API give error",product,product
bm25_baseline,pair_0770,false_negative,0.442444,0.7,syn_stale_cache_00,syn_stale_cache_02,Users see outdated dashboard data after deployment,Service worker serves stale API responses,state_management,state_management
bm25_baseline,pair_1569,false_negative,0.27578,0.7,sdk_broken_image_06,sdk_broken_image_07,Customer sees broken image on product page,Asset 404: headphones.png not found on image server,product,product
bm25_baseline,pair_1487,false_negative,0.558848,0.7,sdk_form_crash_00,sdk_form_crash_03,Form validation crash: Cannot read properties of undefined (reading 'toUpperCase,Checkout form crashes with empty fields,checkout,checkout
bm25_baseline,pair_0547,false_negative,0.66226,0.7,syn_cors_preflight_00,syn_cors_preflight_02,API calls fail with CORS error after deploying to new subdomain,Preflight OPTIONS returns 405 after domain change,network_error,network_error
bm25_baseline,pair_1897,false_negative,0.380483,0.7,sdk_network_timeout_00,sdk_network_timeout_08,Network request failed: AbortError,"Request to API fail because timeout, abort signal fire",api,api
bm25_baseline,pair_0418,false_negative,0.468804,0.7,syn_form_validation_race_00,syn_form_validation_race_08,Form submits with invalid data when clicking submit rapidly,Client validation race: form sent before checks complete,state_management,state_management
bm25_baseline,pair_1113,false_negative,0.398141,0.7,syn_pdf_export_blank_04,syn_pdf_export_blank_07,Long eports eport as mostly blank PDFs,PDF renderer fails to capture off-screen content beyond viewport height,js_error,js_error
bm25_baseline,pair_2058,false_negative,0.28297,0.7,sdk_websocket_fail_04,sdk_websocket_fail_08,WebSocket connection error — no live updates,"WebSocket not connect to notification server, no live update",websocket,websocket
bm25_baseline,pair_2023,false_negative,0.336181,0.7,sdk_rate_limit_429_07,sdk_rate_limit_429_09,Burst traffic pattern: 10 rapid requests produces mixed status codes,Rapid API requests — mixed failures,api,api
bm25_baseline,pair_1456,false_negative,0.294111,0.7,sdk_slow_page_01,sdk_slow_page_09,Orders page takes over 4 seconds to load with blocking spinner,Orders: 4s load time,orders,orders
bm25_baseline,pair_1430,false_negative,0.449428,0.7,sdk_api_500_05,sdk_api_500_06,"prodcuts page completly empty, api retruns error",Customer complaint: product catalog shows empty page,product,product
bm25_baseline,pair_0117,false_negative,0.355799,0.7,syn_infinite_scroll_memory_02,syn_infinite_scroll_memory_05,Memory consumption grows unbounded in feed view,feed page very laggy after scrolling alot,performance,performance
