pair_id,report_a_id,report_b_id,label,pair_type
pair_2627,sdk_json_parse_crash_09,sdk_network_timeout_09,not_duplicate,D3
pair_0277,syn_search_empty_state_08,syn_search_empty_state_09,duplicate,D2
pair_1060,syn_geolocation_timeout_03,syn_geolocation_timeout_04,duplicate,D2
pair_0765,syn_animation_jank_06,syn_animation_jank_09,duplicate,D2
pair_4208,syn_file_upload_crash_01,syn_infinite_scroll_memory_00,not_duplicate,D4
pair_3890,syn_infinite_scroll_memory_07,syn_ssr_hydration_mismatch_02,not_duplicate,D4
pair_0686,syn_oauth_redirect_loop_00,syn_oauth_redirect_loop_08,duplicate,D2
pair_1438,sdk_api_500_07,sdk_api_500_09,duplicate,D2
pair_1821,sdk_invalid_date_02,sdk_invalid_date_07,duplicate,D2
pair_1371,sdk_checkout_crash_02,sdk_checkout_crash_07,duplicate,D2
pair_1147,syn_drag_drop_ghost_02,syn_drag_drop_ghost_07,duplicate,D2
pair_3360,syn_table_sort_nan_03,gh_4174987702,not_duplicate,D4
pair_3990,gh_4202563980,sdk_listener_leak_06,not_duplicate,D4
pair_0958,syn_notification_permission_01,syn_notification_permission_04,duplicate,D2
pair_1840,sdk_invalid_date_06,sdk_invalid_date_08,duplicate,D2
pair_4216,syn_video_autoplay_blocked_04,syn_file_upload_crash_04,not_duplicate,D4
pair_2300,sdk_zindex_conflict_00,sdk_zindex_conflict_06,duplicate,D2
pair_1799,sdk_array_bounds_08,sdk_array_bounds_09,duplicate,D2
pair_1326,syn_service_worker_stale_02,syn_service_worker_stale_07,duplicate,D2
pair_0382,syn_websocket_reconnect_01,syn_websocket_reconnect_09,duplicate,D2
pair_4197,sdk_form_crash_01,sdk_unauthorized_401_09,not_duplicate,D4
pair_2167,sdk_heavy_canvas_00,sdk_heavy_canvas_08,duplicate,D2
pair_0851,syn_a11y_focus_trap_06,syn_a11y_focus_trap_07,duplicate,D2
pair_0412,syn_form_validation_race_00,syn_form_validation_race_02,duplicate,D2
pair_3219,syn_websocket_reconnect_07,sdk_invalid_date_00,not_duplicate,D4
pair_3808,sdk_listener_leak_08,sdk_invalid_date_03,not_duplicate,D4
pair_3245,gh_4062064165,syn_infinite_scroll_memory_03,not_duplicate,D4
pair_0792,syn_stale_cache_03,syn_stale_cache_04,duplicate,D2
pair_3047,syn_oauth_redirect_loop_08,syn_geolocation_timeout_07,not_duplicate,D3
pair_1994,sdk_rate_limit_429_01,sdk_rate_limit_429_07,duplicate,D2
pair_2871,gh_4066560187,gh_3999810919,not_duplicate,D3
pair_1824,sdk_invalid_date_03,sdk_invalid_date_04,duplicate,D2
pair_3721,syn_react_key_warning_08,sdk_null_dom_09,not_duplicate,D4
pair_2158,sdk_dom_explosion_07,sdk_dom_explosion_09,duplicate,D2
pair_0458,syn_image_lazy_load_00,syn_image_lazy_load_03,duplicate,D2
pair_3552,sdk_rate_limit_429_09,sdk_slow_page_08,not_duplicate,D4
pair_3083,syn_useeffect_loop_04,syn_form_validation_race_06,not_duplicate,D4
pair_0610,syn_dropdown_z_index_02,syn_dropdown_z_index_07,duplicate,D2
pair_4350,syn_video_autoplay_blocked_02,gh_4066585260,not_duplicate,D4
pair_2105,sdk_long_task_05,sdk_long_task_06,duplicate,D2
pair_1556,sdk_broken_image_03,sdk_broken_image_06,duplicate,D2
pair_2833,syn_clipboard_paste_crash_02,syn_password_reveal_crash_00,not_duplicate,D3
pair_3924,sdk_slow_page_09,syn_search_empty_state_07,not_duplicate,D4
pair_3986,syn_pdf_export_blank_06,syn_oauth_redirect_loop_05,not_duplicate,D4
pair_3878,sdk_heavy_canvas_06,sdk_array_bounds_01,not_duplicate,D4
pair_1723,sdk_null_dom_01,sdk_null_dom_06,duplicate,D2
pair_2251,sdk_stale_closure_00,sdk_stale_closure_02,duplicate,D2
pair_1020,syn_table_sort_nan_03,syn_table_sort_nan_08,duplicate,D2
pair_1973,sdk_unauthorized_401_05,sdk_unauthorized_401_09,duplicate,D2
pair_2439,sdk_listener_leak_01,sdk_listener_leak_02,duplicate,D2
pair_3088,syn_dark_mode_flash_04,syn_clipboard_paste_crash_00,not_duplicate,D4
pair_1407,sdk_api_500_01,sdk_api_500_05,duplicate,D2
pair_3008,gh_4204646214,gh_3796774600,not_duplicate,D3
pair_4018,sdk_form_crash_01,syn_geolocation_timeout_09,not_duplicate,D4
pair_1253,syn_video_autoplay_blocked_05,syn_video_autoplay_blocked_08,duplicate,D2
pair_0983,syn_notification_permission_05,syn_notification_permission_07,duplicate,D2
pair_1220,syn_video_autoplay_blocked_00,syn_video_autoplay_blocked_05,duplicate,D2
pair_0245,syn_search_empty_state_01,syn_search_empty_state_05,duplicate,D2
pair_3934,gh_4111878917,syn_checkout_coupon_00,not_duplicate,D4
pair_1576,sdk_rage_clicks_00,sdk_rage_clicks_02,duplicate,D2
pair_0638,syn_react_key_warning_00,syn_react_key_warning_05,duplicate,D2
pair_2507,syn_modal_scroll_lock_02,syn_a11y_focus_trap_03,not_duplicate,D3
pair_2704,sdk_api_500_02,sdk_broken_image_07,not_duplicate,D3
pair_1964,sdk_unauthorized_401_03,sdk_unauthorized_401_09,duplicate,D2
pair_4413,sdk_storage_quota_03,syn_checkout_coupon_05,not_duplicate,D4
pair_4369,gh_3907931032,syn_useeffect_loop_06,not_duplicate,D4
pair_3092,gh_1718079609,sdk_array_bounds_04,not_duplicate,D4
pair_2815,syn_search_empty_state_06,syn_form_validation_race_01,not_duplicate,D3
pair_1732,sdk_null_dom_02,sdk_null_dom_08,duplicate,D2
pair_2777,gh_1994800778,gh_1820495894,not_duplicate,D3
pair_1186,syn_password_reveal_crash_01,syn_password_reveal_crash_08,duplicate,D2
pair_3804,syn_service_worker_stale_02,syn_a11y_focus_trap_07,not_duplicate,D4
pair_3839,syn_pdf_export_blank_01,syn_search_empty_state_06,not_duplicate,D4
pair_1880,sdk_cors_error_05,sdk_cors_error_06,duplicate,D2
pair_1348,syn_service_worker_stale_07,syn_service_worker_stale_09,duplicate,D2
pair_1782,sdk_array_bounds_03,sdk_array_bounds_07,duplicate,D2
pair_1072,syn_geolocation_timeout_05,syn_geolocation_timeout_07,duplicate,D2
pair_2088,sdk_long_task_02,sdk_long_task_04,duplicate,D2
pair_3802,sdk_broken_image_05,gh_3942446981,not_duplicate,D4
pair_0337,syn_date_picker_timezone_01,syn_date_picker_timezone_09,duplicate,D2
pair_1965,sdk_unauthorized_401_04,sdk_unauthorized_401_05,duplicate,D2
pair_4120,sdk_storage_quota_07,syn_checkout_coupon_08,not_duplicate,D4
pair_3760,syn_drag_drop_ghost_00,gh_3939686094,not_duplicate,D4
pair_3699,sdk_json_parse_crash_04,syn_useeffect_loop_00,not_duplicate,D4
pair_1265,syn_chart_resize_overflow_00,syn_chart_resize_overflow_06,duplicate,D2
pair_3122,syn_video_autoplay_blocked_02,syn_pdf_export_blank_02,not_duplicate,D4
pair_4338,syn_geolocation_timeout_01,syn_table_sort_nan_04,not_duplicate,D4
pair_0051,syn_checkout_coupon_07,syn_checkout_coupon_09,duplicate,D2
pair_1953,sdk_unauthorized_401_02,sdk_unauthorized_401_04,duplicate,D2
pair_1752,sdk_null_dom_07,sdk_null_dom_08,duplicate,D2
pair_1019,syn_table_sort_nan_03,syn_table_sort_nan_07,duplicate,D2
pair_2649,gh_1983929292,gh_1507647787,not_duplicate,D3
pair_0470,syn_image_lazy_load_01,syn_image_lazy_load_07,duplicate,D2
pair_0178,syn_dark_mode_flash_05,syn_dark_mode_flash_06,duplicate,D2
pair_3894,sdk_rage_clicks_07,syn_table_sort_nan_01,not_duplicate,D4
pair_3646,sdk_storage_quota_09,sdk_rage_clicks_09,not_duplicate,D4
pair_2640,syn_websocket_reconnect_08,syn_cors_preflight_08,not_duplicate,D3
pair_3369,gh_3986329515,sdk_array_bounds_01,not_duplicate,D4
pair_2130,sdk_dom_explosion_01,sdk_dom_explosion_08,duplicate,D2
pair_1393,sdk_checkout_crash_07,sdk_checkout_crash_09,duplicate,D2
pair_1310,syn_service_worker_stale_00,syn_service_worker_stale_06,duplicate,D2
pair_1535,sdk_broken_image_00,sdk_broken_image_06,duplicate,D2
pair_2169,sdk_heavy_canvas_01,sdk_heavy_canvas_02,duplicate,D2
pair_0015,syn_checkout_coupon_00,syn_checkout_coupon_08,duplicate,D2
pair_2229,sdk_storage_quota_03,sdk_storage_quota_04,duplicate,D2
pair_2551,syn_search_empty_state_09,syn_form_validation_race_05,not_duplicate,D3
pair_0559,syn_cors_preflight_01,syn_cors_preflight_06,duplicate,D2
pair_3282,sdk_stale_closure_00,syn_checkout_coupon_03,not_duplicate,D4
pair_1017,syn_table_sort_nan_03,syn_table_sort_nan_05,duplicate,D2
pair_0464,syn_image_lazy_load_00,syn_image_lazy_load_09,duplicate,D2
pair_1847,sdk_cors_error_00,sdk_cors_error_03,duplicate,D2
pair_1591,sdk_rage_clicks_01,sdk_rage_clicks_09,duplicate,D2
pair_3610,sdk_rage_clicks_04,gh_3847273519,not_duplicate,D4
pair_4249,gh_3907931032,syn_react_key_warning_06,not_duplicate,D4
pair_0225,syn_file_upload_crash_05,syn_file_upload_crash_08,duplicate,D2
pair_2731,syn_infinite_scroll_memory_09,syn_image_lazy_load_05,not_duplicate,D3
pair_1683,sdk_stack_overflow_02,sdk_stack_overflow_04,duplicate,D2
pair_3479,syn_image_lazy_load_07,sdk_json_parse_crash_02,not_duplicate,D4
pair_0484,syn_image_lazy_load_03,syn_image_lazy_load_08,duplicate,D2
pair_1750,sdk_null_dom_06,sdk_null_dom_08,duplicate,D2
pair_1713,sdk_null_dom_00,sdk_null_dom_04,duplicate,D2
pair_2513,gh_4204646214,gh_4117107989,not_duplicate,D3
pair_2754,sdk_api_500_06,sdk_broken_image_08,not_duplicate,D3
pair_0593,syn_dropdown_z_index_00,syn_dropdown_z_index_03,duplicate,D2
pair_0049,syn_checkout_coupon_06,syn_checkout_coupon_09,duplicate,D2
pair_4130,syn_websocket_reconnect_05,sdk_stack_overflow_00,not_duplicate,D4
pair_4200,syn_video_autoplay_blocked_00,gh_4202563980,not_duplicate,D4
pair_2594,gh_2062619579,gh_1669728508,not_duplicate,D3
pair_0093,syn_login_csrf_06,syn_login_csrf_08,duplicate,D2
pair_3663,syn_useeffect_loop_05,gh_4005084462,not_duplicate,D4
pair_1375,sdk_checkout_crash_03,sdk_checkout_crash_05,duplicate,D2
pair_1945,sdk_unauthorized_401_01,sdk_unauthorized_401_03,duplicate,D2
pair_1193,syn_password_reveal_crash_02,syn_password_reveal_crash_08,duplicate,D2
pair_3930,syn_login_csrf_02,sdk_long_task_01,not_duplicate,D4
pair_0035,syn_checkout_coupon_03,syn_checkout_coupon_07,duplicate,D2
pair_4292,sdk_network_timeout_04,sdk_unhandled_promise_09,not_duplicate,D4
pair_0500,syn_image_lazy_load_08,syn_image_lazy_load_09,duplicate,D2
pair_3362,syn_pdf_export_blank_02,gh_1992582481,not_duplicate,D4
pair_3586,sdk_cors_error_08,gh_3858326964,not_duplicate,D4
pair_1014,syn_table_sort_nan_02,syn_table_sort_nan_08,duplicate,D2
pair_1470,sdk_slow_page_04,sdk_slow_page_05,duplicate,D2
pair_3914,sdk_long_task_05,syn_cors_preflight_01,not_duplicate,D4
pair_2091,sdk_long_task_02,sdk_long_task_07,duplicate,D2
pair_1431,sdk_api_500_05,sdk_api_500_07,duplicate,D2
pair_0167,syn_dark_mode_flash_03,syn_dark_mode_flash_04,duplicate,D2
pair_0002,syn_dropdown_z_index_00,syn_dropdown_z_index_09,duplicate,D1
pair_2013,sdk_rate_limit_429_04,sdk_rate_limit_429_08,duplicate,D2
pair_0270,syn_search_empty_state_05,syn_search_empty_state_08,duplicate,D2
pair_4354,sdk_form_crash_06,sdk_unauthorized_401_05,not_duplicate,D4
pair_1035,syn_table_sort_nan_07,syn_table_sort_nan_09,duplicate,D2
pair_2811,syn_modal_scroll_lock_01,syn_dropdown_z_index_08,not_duplicate,D3
pair_1982,sdk_rate_limit_429_00,sdk_rate_limit_429_03,duplicate,D2
pair_0191,syn_file_upload_crash_00,syn_file_upload_crash_04,duplicate,D2
pair_3882,sdk_broken_image_04,syn_clipboard_paste_crash_05,not_duplicate,D4
pair_0549,syn_cors_preflight_00,syn_cors_preflight_04,duplicate,D2
pair_2536,syn_file_upload_crash_00,syn_password_reveal_crash_00,not_duplicate,D3
pair_3951,syn_infinite_scroll_memory_09,syn_file_upload_crash_06,not_duplicate,D4
pair_3066,syn_websocket_reconnect_00,syn_cors_preflight_09,not_duplicate,D3
pair_3470,syn_service_worker_stale_07,sdk_network_timeout_01,not_duplicate,D4
pair_0644,syn_react_key_warning_01,syn_react_key_warning_03,duplicate,D2
pair_2537,gh_4119317089,gh_3800580154,not_duplicate,D3
pair_3897,syn_ssr_hydration_mismatch_01,syn_modal_scroll_lock_05,not_duplicate,D4
pair_0268,syn_search_empty_state_05,syn_search_empty_state_06,duplicate,D2
pair_0980,syn_notification_permission_04,syn_notification_permission_08,duplicate,D2
pair_2770,syn_file_upload_crash_08,syn_pdf_export_blank_09,not_duplicate,D3
pair_1120,syn_pdf_export_blank_06,syn_pdf_export_blank_07,duplicate,D2
pair_0083,syn_login_csrf_04,syn_login_csrf_05,duplicate,D2
pair_4362,syn_checkout_coupon_01,gh_1694756909,not_duplicate,D4
pair_3522,syn_dark_mode_flash_01,syn_notification_permission_02,not_duplicate,D4
pair_2462,sdk_listener_leak_04,sdk_listener_leak_07,duplicate,D2
pair_4421,sdk_checkout_crash_00,syn_checkout_coupon_03,not_duplicate,D4
pair_2416,sdk_unhandled_promise_04,sdk_unhandled_promise_06,duplicate,D2
pair_1114,syn_pdf_export_blank_04,syn_pdf_export_blank_08,duplicate,D2
pair_1604,sdk_rage_clicks_03,sdk_rage_clicks_09,duplicate,D2
pair_1938,sdk_unauthorized_401_00,sdk_unauthorized_401_04,duplicate,D2
pair_0584,syn_cors_preflight_05,syn_cors_preflight_09,duplicate,D2
pair_2475,sdk_cors_error_00,sdk_rate_limit_429_02,not_duplicate,D3
pair_2199,sdk_heavy_canvas_06,sdk_heavy_canvas_07,duplicate,D2
pair_2571,gh_4233761447,gh_3870899130,not_duplicate,D3
pair_1109,syn_pdf_export_blank_03,syn_pdf_export_blank_08,duplicate,D2
pair_2930,syn_date_picker_timezone_09,syn_clipboard_paste_crash_08,not_duplicate,D3
pair_2799,sdk_json_parse_crash_03,sdk_network_timeout_05,not_duplicate,D3
pair_2351,sdk_layout_shift_01,sdk_layout_shift_04,duplicate,D2
pair_4387,sdk_checkout_crash_00,syn_form_validation_race_07,not_duplicate,D4
pair_3019,syn_checkout_coupon_01,syn_video_autoplay_blocked_04,not_duplicate,D3
pair_3493,syn_table_sort_nan_04,syn_stale_cache_09,not_duplicate,D4
pair_3440,syn_image_lazy_load_02,syn_useeffect_loop_00,not_duplicate,D4
pair_1484,sdk_slow_page_08,sdk_slow_page_09,duplicate,D2
pair_1823,sdk_invalid_date_02,sdk_invalid_date_09,duplicate,D2
pair_2123,sdk_dom_explosion_00,sdk_dom_explosion_09,duplicate,D2
pair_0719,syn_oauth_redirect_loop_06,syn_oauth_redirect_loop_08,duplicate,D2
pair_2438,sdk_listener_leak_00,sdk_listener_leak_09,duplicate,D2
pair_0557,syn_cors_preflight_01,syn_cors_preflight_04,duplicate,D2
pair_3373,sdk_null_dom_04,syn_react_key_warning_04,not_duplicate,D4
pair_3908,sdk_layout_shift_00,sdk_websocket_fail_01,not_duplicate,D4
pair_4364,gh_4066585260,sdk_unhandled_promise_01,not_duplicate,D4
pair_3272,sdk_stale_closure_00,syn_react_key_warning_02,not_duplicate,D4
pair_3265,syn_clipboard_paste_crash_05,syn_service_worker_stale_09,not_duplicate,D4
pair_2456,sdk_listener_leak_03,sdk_listener_leak_06,duplicate,D2
pair_0165,syn_dark_mode_flash_02,syn_dark_mode_flash_08,duplicate,D2
pair_2116,sdk_dom_explosion_00,sdk_dom_explosion_02,duplicate,D2
pair_3108,sdk_dom_explosion_00,syn_stale_cache_03,not_duplicate,D4
pair_3624,sdk_unhandled_promise_09,syn_ssr_hydration_mismatch_02,not_duplicate,D4
pair_1421,sdk_api_500_03,sdk_api_500_06,duplicate,D2
pair_2613,gh_3999810919,gh_3823072431,not_duplicate,D3
pair_1488,sdk_form_crash_00,sdk_form_crash_04,duplicate,D2
pair_3630,gh_4066586425,sdk_api_500_01,not_duplicate,D4
pair_1899,sdk_network_timeout_01,sdk_network_timeout_02,duplicate,D2
pair_1358,sdk_checkout_crash_00,sdk_checkout_crash_09,duplicate,D2
pair_3184,sdk_network_timeout_08,sdk_storage_quota_06,not_duplicate,D4
pair_0918,syn_clipboard_paste_crash_01,syn_clipboard_paste_crash_09,duplicate,D2
pair_0416,syn_form_validation_race_00,syn_form_validation_race_06,duplicate,D2
pair_1607,sdk_rage_clicks_04,sdk_rage_clicks_07,duplicate,D2
pair_1548,sdk_broken_image_02,sdk_broken_image_04,duplicate,D2
pair_2176,sdk_heavy_canvas_01,sdk_heavy_canvas_09,duplicate,D2
pair_3138,gh_3939686094,sdk_rage_clicks_03,not_duplicate,D4
pair_3313,sdk_zindex_conflict_03,syn_geolocation_timeout_06,not_duplicate,D4
pair_0687,syn_oauth_redirect_loop_00,syn_oauth_redirect_loop_09,duplicate,D2
pair_0462,syn_image_lazy_load_00,syn_image_lazy_load_07,duplicate,D2
pair_2787,sdk_cors_error_08,sdk_rate_limit_429_02,not_duplicate,D3
pair_3305,syn_infinite_scroll_memory_05,syn_file_upload_crash_03,not_duplicate,D4
pair_3174,syn_clipboard_paste_crash_05,sdk_heavy_canvas_06,not_duplicate,D4
pair_0619,syn_dropdown_z_index_04,syn_dropdown_z_index_05,duplicate,D2
pair_2099,sdk_long_task_03,sdk_long_task_09,duplicate,D2
pair_2144,sdk_dom_explosion_03,sdk_dom_explosion_09,duplicate,D2
pair_1471,sdk_slow_page_04,sdk_slow_page_06,duplicate,D2
pair_3664,syn_dropdown_z_index_04,syn_geolocation_timeout_09,not_duplicate,D4
pair_1223,syn_video_autoplay_blocked_00,syn_video_autoplay_blocked_08,duplicate,D2
pair_1479,sdk_slow_page_06,sdk_slow_page_07,duplicate,D2
pair_2750,gh_3906005988,gh_3855109986,not_duplicate,D3
pair_1367,sdk_checkout_crash_02,sdk_checkout_crash_03,duplicate,D2
pair_0488,syn_image_lazy_load_04,syn_image_lazy_load_07,duplicate,D2
pair_4034,sdk_form_crash_09,syn_oauth_redirect_loop_03,not_duplicate,D4
pair_1342,syn_service_worker_stale_05,syn_service_worker_stale_08,duplicate,D2
pair_1042,syn_geolocation_timeout_00,syn_geolocation_timeout_07,duplicate,D2
pair_1633,sdk_json_parse_crash_01,sdk_json_parse_crash_06,duplicate,D2
pair_2821,syn_websocket_reconnect_06,syn_cors_preflight_09,not_duplicate,D3
pair_2471,sdk_listener_leak_06,sdk_listener_leak_09,duplicate,D2
pair_0175,syn_dark_mode_flash_04,syn_dark_mode_flash_07,duplicate,D2
pair_1802,sdk_invalid_date_00,sdk_invalid_date_03,duplicate,D2
pair_2563,syn_cors_preflight_05,syn_geolocation_timeout_00,not_duplicate,D3
pair_0705,syn_oauth_redirect_loop_03,syn_oauth_redirect_loop_06,duplicate,D2
pair_1639,sdk_json_parse_crash_02,sdk_json_parse_crash_05,duplicate,D2
pair_4094,sdk_api_500_00,sdk_layout_shift_01,not_duplicate,D4
pair_0054,syn_login_csrf_00,syn_login_csrf_02,duplicate,D2
pair_4155,syn_notification_permission_04,syn_geolocation_timeout_09,not_duplicate,D4
pair_4003,gh_1931797351,sdk_rate_limit_429_01,not_duplicate,D4
pair_2077,sdk_long_task_00,sdk_long_task_08,duplicate,D2
pair_3486,syn_dark_mode_flash_07,gh_1931797351,not_duplicate,D4
pair_1762,sdk_array_bounds_00,sdk_array_bounds_08,duplicate,D2
pair_0722,syn_oauth_redirect_loop_07,syn_oauth_redirect_loop_09,duplicate,D2
pair_2464,sdk_listener_leak_04,sdk_listener_leak_09,duplicate,D2
pair_3742,gh_2516903932,sdk_slow_page_07,not_duplicate,D4
pair_4071,sdk_zindex_conflict_06,syn_infinite_scroll_memory_03,not_duplicate,D4
pair_0548,syn_cors_preflight_00,syn_cors_preflight_03,duplicate,D2
pair_3556,syn_notification_permission_07,sdk_broken_image_02,not_duplicate,D4
pair_3521,gh_3939686094,syn_chart_resize_overflow_03,not_duplicate,D4
pair_1074,syn_geolocation_timeout_05,syn_geolocation_timeout_09,duplicate,D2
pair_0131,syn_infinite_scroll_memory_04,syn_infinite_scroll_memory_08,duplicate,D2
pair_1948,sdk_unauthorized_401_01,sdk_unauthorized_401_06,duplicate,D2
pair_3031,syn_infinite_scroll_memory_07,syn_image_lazy_load_09,not_duplicate,D3
pair_1224,syn_video_autoplay_blocked_00,syn_video_autoplay_blocked_09,duplicate,D2
pair_3568,gh_1507647787,syn_useeffect_loop_04,not_duplicate,D4
pair_2404,sdk_unhandled_promise_02,sdk_unhandled_promise_05,duplicate,D2
pair_0078,syn_login_csrf_03,syn_login_csrf_05,duplicate,D2
pair_2845,syn_file_upload_crash_00,syn_date_picker_timezone_02,not_duplicate,D3
pair_0954,syn_notification_permission_00,syn_notification_permission_08,duplicate,D2
pair_2269,sdk_stale_closure_02,sdk_stale_closure_05,duplicate,D2
pair_0240,syn_search_empty_state_00,syn_search_empty_state_08,duplicate,D2
pair_1404,sdk_api_500_01,sdk_api_500_02,duplicate,D2
pair_0379,syn_websocket_reconnect_01,syn_websocket_reconnect_06,duplicate,D2
pair_3322,syn_password_reveal_crash_06,syn_service_worker_stale_06,not_duplicate,D4
pair_3428,syn_cors_preflight_08,syn_dropdown_z_index_05,not_duplicate,D4
pair_4135,syn_websocket_reconnect_01,sdk_checkout_crash_03,not_duplicate,D4
pair_0267,syn_search_empty_state_04,syn_search_empty_state_09,duplicate,D2
pair_2669,syn_dark_mode_flash_02,syn_modal_scroll_lock_08,not_duplicate,D3
pair_0780,syn_stale_cache_01,syn_stale_cache_05,duplicate,D2
pair_1359,sdk_checkout_crash_01,sdk_checkout_crash_02,duplicate,D2
pair_1959,sdk_unauthorized_401_03,sdk_unauthorized_401_04,duplicate,D2
pair_1794,sdk_array_bounds_06,sdk_array_bounds_07,duplicate,D2
pair_0703,syn_oauth_redirect_loop_03,syn_oauth_redirect_loop_04,duplicate,D2
pair_0746,syn_animation_jank_02,syn_animation_jank_08,duplicate,D2
pair_0196,syn_file_upload_crash_00,syn_file_upload_crash_09,duplicate,D2
pair_2813,gh_1934753530,gh_1694756909,not_duplicate,D3
pair_3554,syn_service_worker_stale_08,syn_ssr_hydration_mismatch_01,not_duplicate,D4
pair_3538,syn_date_picker_timezone_05,syn_checkout_coupon_06,not_duplicate,D4
pair_3992,syn_cors_preflight_02,syn_notification_permission_02,not_duplicate,D4
pair_1091,syn_pdf_export_blank_01,syn_pdf_export_blank_03,duplicate,D2
pair_3208,syn_login_csrf_02,syn_infinite_scroll_memory_03,not_duplicate,D4
pair_2500,gh_4117107989,gh_4062064165,not_duplicate,D3
pair_3722,gh_3906017378,syn_video_autoplay_blocked_00,not_duplicate,D4
pair_2033,sdk_websocket_fail_00,sdk_websocket_fail_09,duplicate,D2
pair_0823,syn_a11y_focus_trap_01,syn_a11y_focus_trap_03,duplicate,D2
pair_0012,syn_checkout_coupon_00,syn_checkout_coupon_05,duplicate,D2
pair_0148,syn_dark_mode_flash_00,syn_dark_mode_flash_06,duplicate,D2
pair_3291,sdk_json_parse_crash_02,gh_3861668348,not_duplicate,D4
pair_2542,syn_file_upload_crash_07,syn_table_sort_nan_05,not_duplicate,D3
pair_0899,syn_useeffect_loop_07,syn_useeffect_loop_08,duplicate,D2
pair_1923,sdk_network_timeout_04,sdk_network_timeout_08,duplicate,D2
